loan_id,account_id,date_loan.csv,amount,duration,payments,status,district_id,frequency,date_account.csv,order.csv_order_id,order.csv_bank_to,order.csv_account_to,order.csv_amount,order.csv_k_symbol,disp.csv_disp_id,disp.csv_client_id,disp.csv_type,trans.csv_trans_id,trans.csv_date,trans.csv_type,trans.csv_operation,trans.csv_amount,trans.csv_balance,trans.csv_k_symbol,trans.csv_bank,trans.csv_account
6605,7890,1997-10-14,79344,48,1653.0,C,23,POPLATEK MESICNE,1996-03-26,2.0,2.0,2.0,2.0,2.0,1,1,1,204,204,204,171,204,204,104,43,204
6607,7894,1997-10-21,153144,36,4254.0,C,27,POPLATEK MESICNE,1996-04-09,3.0,3.0,3.0,3.0,2.0,1,1,1,286,286,286,253,286,286,142,78,286
6612,7907,1997-08-31,97392,12,8116.0,A,70,POPLATEK MESICNE,1996-07-27,2.0,2.0,2.0,2.0,2.0,2,2,2,203,203,203,173,203,203,94,38,203
6613,7926,1996-09-22,84120,24,3505.0,A,69,POPLATEK TYDNE,1996-06-09,1.0,1.0,1.0,1.0,1.0,1,1,1,191,191,191,160,191,191,83,24,191
6621,7957,1997-06-14,42900,12,3575.0,A,51,POPLATEK MESICNE,1995-09-07,3.0,3.0,3.0,3.0,2.0,2,2,2,346,346,346,306,346,346,160,84,346
6624,7965,1994-09-30,71460,12,5955.0,A,55,POPLATEK MESICNE,1993-11-08,2.0,2.0,2.0,2.0,2.0,2,2,2,406,406,406,346,406,406,182,67,406
6625,7966,1997-09-07,473280,60,7888.0,D,54,POPLATEK MESICNE,1996-12-27,1.0,1.0,1.0,1.0,1.0,1,1,1,168,168,168,122,168,168,81,13,168
6632,7990,1998-04-23,144960,48,3020.0,C,9,POPLATEK MESICNE,1996-08-30,2.0,2.0,2.0,2.0,2.0,1,1,1,214,214,214,186,214,214,86,33,214
6633,7997,1998-02-05,160656,24,6694.0,C,10,POPLATEK MESICNE,1996-04-25,1.0,1.0,1.0,1.0,1.0,1,1,1,225,225,225,193,225,225,72,11,225
6641,8026,1997-09-09,128268,36,3563.0,C,36,POPLATEK MESICNE,1997-03-23,1.0,1.0,1.0,1.0,1.0,1,1,1,108,108,108,87,108,108,53,16,108
6642,8027,1994-06-05,77640,12,6470.0,A,44,POPLATEK TYDNE,1993-07-07,1.0,1.0,1.0,1.0,1.0,1,1,1,403,403,403,338,403,403,137,77,403
6643,8038,1998-01-18,35856,24,1494.0,C,47,POPLATEK MESICNE,1996-08-17,2.0,2.0,2.0,2.0,2.0,1,1,1,168,168,168,140,168,168,85,34,168
6644,8039,1996-10-20,93600,24,3900.0,A,9,POPLATEK MESICNE,1995-12-17,4.0,4.0,4.0,4.0,3.0,1,1,1,289,289,289,252,289,289,184,117,289
6645,8041,1994-11-06,140400,36,3900.0,A,1,POPLATEK MESICNE,1993-10-10,1.0,1.0,1.0,1.0,1.0,1,1,1,442,442,442,379,442,442,153,36,442
6647,8051,1994-06-01,208320,48,4340.0,A,1,POPLATEK TYDNE,1993-02-07,1.0,1.0,1.0,1.0,1.0,2,2,2,416,416,416,346,416,416,183,118,416
6650,8073,1994-02-17,49320,12,4110.0,B,24,POPLATEK PO OBRATU,1993-09-03,3.0,3.0,3.0,3.0,2.0,1,1,1,533,533,533,469,533,533,262,132,533
6655,8085,1997-10-17,260400,60,4340.0,D,73,POPLATEK MESICNE,1996-04-08,3.0,3.0,3.0,3.0,2.0,1,1,1,232,232,232,199,232,232,131,68,232
6659,8092,1996-02-20,56100,60,935.0,C,54,POPLATEK MESICNE,1995-01-11,2.0,2.0,2.0,2.0,2.0,1,1,1,269,269,269,222,269,269,166,77,269
6660,8094,1997-05-09,220428,36,6123.0,C,67,POPLATEK MESICNE,1996-11-24,2.0,2.0,2.0,2.0,2.0,1,1,1,161,161,161,136,161,161,86,66,161
6665,8114,1997-08-15,99300,60,1655.0,C,59,POPLATEK MESICNE,1995-10-14,3.0,3.0,3.0,3.0,2.0,1,1,1,263,263,263,225,263,263,155,84,263
6667,8127,1996-07-15,155880,24,6495.0,A,37,POPLATEK MESICNE,1994-10-13,2.0,2.0,2.0,2.0,2.0,2,2,2,392,392,392,344,392,392,162,69,392
6668,8129,1994-07-30,74736,36,2076.0,A,45,POPLATEK MESICNE,1993-06-26,2.0,2.0,2.0,2.0,2.0,1,1,1,413,413,413,347,413,413,224,97,413
6675,8158,1997-11-01,238716,36,6631.0,C,48,POPLATEK TYDNE,1996-06-16,3.0,3.0,3.0,3.0,2.0,1,1,1,220,220,220,190,220,220,120,95,220
6676,8159,1995-06-13,29784,24,1241.0,A,26,POPLATEK MESICNE,1995-02-08,3.0,3.0,3.0,3.0,2.0,2,2,2,331,331,331,285,331,331,195,108,331
6677,8169,1997-08-12,97980,60,1633.0,C,29,POPLATEK MESICNE,1995-11-28,3.0,3.0,3.0,3.0,2.0,1,1,1,259,259,259,222,259,259,150,81,259
6678,8173,1994-05-20,80340,12,6695.0,A,11,POPLATEK MESICNE,1993-07-05,1.0,1.0,1.0,1.0,1.0,2,2,2,423,423,423,358,423,423,137,77,423
6682,8225,1998-03-30,36204,12,3017.0,D,50,POPLATEK MESICNE,1996-12-07,1.0,1.0,1.0,1.0,1.0,1,1,1,196,196,196,121,196,196,112,33,196
6686,8260,1994-08-25,224604,36,6239.0,A,31,POPLATEK MESICNE,1993-03-24,1.0,1.0,1.0,1.0,1.0,2,2,2,425,425,425,356,425,425,169,105,425
6687,8261,1993-09-13,87840,24,3660.0,A,13,POPLATEK MESICNE,1993-05-12,5.0,5.0,5.0,5.0,3.0,2,2,2,675,675,675,539,675,675,475,344,675
6688,8268,1997-09-26,8616,24,359.0,C,59,POPLATEK MESICNE,1996-09-19,3.0,3.0,3.0,3.0,2.0,1,1,1,210,210,210,156,210,210,135,59,210
6694,8316,1995-03-19,134784,24,5616.0,A,70,POPLATEK MESICNE,1994-06-04,1.0,1.0,1.0,1.0,1.0,1,1,1,422,422,422,313,422,422,184,24,422
6695,8320,1997-06-04,309660,60,5161.0,C,51,POPLATEK MESICNE,1997-01-19,2.0,2.0,2.0,2.0,2.0,2,2,2,163,163,163,117,163,163,102,61,163
6696,8321,1994-05-09,89040,60,1484.0,C,77,POPLATEK MESICNE,1993-04-12,2.0,2.0,2.0,2.0,2.0,2,2,2,535,535,535,397,535,535,322,120,535
6698,8327,1996-03-10,247728,48,5161.0,C,1,POPLATEK TYDNE,1995-08-08,3.0,3.0,3.0,3.0,2.0,1,1,1,339,339,339,259,339,339,222,106,339
6699,8330,1994-03-30,7656,24,319.0,A,48,POPLATEK MESICNE,1993-03-28,2.0,2.0,2.0,2.0,2.0,2,2,2,525,525,525,387,525,525,291,89,525
6704,8377,1995-06-01,417060,60,6951.0,C,29,POPLATEK MESICNE,1993-11-20,3.0,3.0,3.0,3.0,2.0,2,2,2,423,423,423,318,423,423,288,137,423
6705,8381,1997-07-25,333648,48,6951.0,D,14,POPLATEK MESICNE,1996-09-17,3.0,3.0,3.0,3.0,2.0,1,1,1,267,267,267,215,267,267,146,61,267
6712,8405,1995-10-14,266220,60,4437.0,C,20,POPLATEK MESICNE,1994-05-10,4.0,4.0,4.0,4.0,3.0,1,1,1,532,532,532,422,532,532,351,191,532
6715,8411,1996-05-06,220620,60,3677.0,C,20,POPLATEK MESICNE,1994-12-02,3.0,3.0,3.0,3.0,2.0,1,1,1,392,392,392,294,392,392,262,169,392
6721,8475,1994-01-21,21072,24,878.0,A,4,POPLATEK MESICNE,1993-09-08,3.0,3.0,3.0,3.0,2.0,1,1,1,544,544,544,418,544,544,326,142,544
6725,8489,1995-06-23,265320,36,7370.0,A,19,POPLATEK MESICNE,1993-09-18,2.0,2.0,2.0,2.0,2.0,2,2,2,451,451,451,325,451,451,279,95,451
6726,8492,1995-09-03,85860,60,1431.0,C,2,POPLATEK MESICNE,1994-06-29,2.0,2.0,2.0,2.0,2.0,1,1,1,422,422,422,314,422,422,246,89,422
6727,8505,1997-12-10,42840,12,3570.0,A,70,POPLATEK MESICNE,1997-03-20,1.0,1.0,1.0,1.0,1.0,1,1,1,135,135,135,93,135,135,70,12,135
6729,8519,1994-08-11,74688,12,6224.0,A,23,POPLATEK MESICNE,1993-04-02,2.0,2.0,2.0,2.0,2.0,2,2,2,527,527,527,389,527,527,279,146,527
6730,8523,1998-02-15,93036,12,7753.0,C,54,POPLATEK MESICNE,1996-11-25,1.0,1.0,1.0,1.0,1.0,1,1,1,185,185,185,135,185,185,80,35,185
6732,8533,1996-09-19,174048,48,3626.0,C,47,POPLATEK MESICNE,1995-10-10,1.0,1.0,1.0,1.0,1.0,1,1,1,296,296,296,224,296,296,132,27,296
6734,8547,1996-05-30,173016,36,4806.0,C,14,POPLATEK TYDNE,1995-07-17,1.0,1.0,1.0,1.0,1.0,1,1,1,339,339,339,257,339,339,152,31,339
6736,8558,1994-06-14,288360,60,4806.0,C,1,POPLATEK PO OBRATU,1994-02-27,1.0,1.0,1.0,1.0,1.0,1,1,1,337,337,337,223,337,337,222,54,337
6737,8564,1995-03-11,76680,24,3195.0,A,68,POPLATEK MESICNE,1993-09-12,3.0,3.0,3.0,3.0,2.0,2,2,2,543,543,543,417,543,543,326,205,543
6738,8566,1994-09-29,230220,36,6395.0,B,74,POPLATEK MESICNE,1993-10-08,3.0,3.0,3.0,3.0,2.0,1,1,1,452,452,452,329,452,452,317,130,452
6745,8625,1995-04-10,47304,24,1971.0,A,64,POPLATEK MESICNE,1993-11-10,2.0,2.0,2.0,2.0,2.0,1,1,1,549,549,549,425,549,549,266,83,549
6746,8639,1998-06-06,185640,60,3094.0,C,46,POPLATEK MESICNE,1997-08-22,1.0,1.0,1.0,1.0,1.0,1,1,1,103,103,103,71,103,103,50,23,103
6748,8645,1998-12-08,240900,60,4015.0,C,60,POPLATEK MESICNE,1997-06-23,2.0,2.0,2.0,2.0,2.0,1,1,1,125,125,125,89,125,125,63,14,125
6751,8680,1996-07-14,85716,36,2381.0,C,17,POPLATEK MESICNE,1996-02-12,3.0,3.0,3.0,3.0,2.0,2,2,2,250,250,250,182,250,250,184,121,250
6753,8688,1997-03-20,67980,12,5665.0,A,66,POPLATEK MESICNE,1996-11-22,1.0,1.0,1.0,1.0,1.0,1,1,1,162,162,162,112,162,162,82,12,162
6755,8713,1998-07-24,170700,60,2845.0,C,53,POPLATEK MESICNE,1997-05-18,1.0,1.0,1.0,1.0,1.0,1,1,1,131,131,131,93,131,131,57,24,131
6758,8742,1997-07-29,33144,12,2762.0,A,70,POPLATEK MESICNE,1997-01-28,4.0,4.0,4.0,4.0,3.0,2,2,2,203,203,203,157,203,203,131,67,203
6763,8772,1997-06-19,88272,48,1839.0,C,1,POPLATEK MESICNE,1996-05-16,2.0,2.0,2.0,2.0,2.0,1,1,1,192,192,192,130,192,192,133,76,192
6764,8776,1995-08-26,33984,48,708.0,C,64,POPLATEK MESICNE,1994-08-24,1.0,1.0,1.0,1.0,1.0,1,1,1,359,359,359,255,359,359,191,40,359
6766,8784,1998-04-28,74352,24,3098.0,C,1,POPLATEK MESICNE,1996-10-16,2.0,2.0,2.0,2.0,2.0,1,1,1,191,191,191,139,191,191,102,55,191
6785,8899,1995-12-25,125340,60,2089.0,C,1,POPLATEK TYDNE,1994-09-05,2.0,2.0,2.0,2.0,2.0,1,1,1,471,471,471,369,471,471,236,85,471
6790,8919,1998-06-08,76104,24,3171.0,C,62,POPLATEK MESICNE,1997-07-03,3.0,3.0,3.0,3.0,2.0,2,2,2,141,141,141,105,141,141,84,35,141
6791,8926,1998-01-23,566640,60,9444.0,C,1,POPLATEK MESICNE,1997-03-21,5.0,5.0,5.0,5.0,3.0,2,2,2,200,200,200,158,200,200,136,78,200
6793,8931,1997-01-30,186300,60,3105.0,C,63,POPLATEK TYDNE,1996-01-01,3.0,3.0,3.0,3.0,2.0,1,1,1,360,360,360,289,360,360,190,87,360
6805,8972,1996-12-21,45024,48,938.0,C,70,POPLATEK MESICNE,1996-05-21,3.0,3.0,3.0,3.0,2.0,1,1,1,247,247,247,185,247,247,166,78,247
6808,8982,1994-10-12,227880,36,6330.0,A,64,POPLATEK MESICNE,1993-09-25,1.0,1.0,1.0,1.0,1.0,2,2,2,477,477,477,351,477,477,224,37,477
6810,9006,1996-06-08,186384,48,3883.0,C,40,POPLATEK TYDNE,1994-09-02,2.0,2.0,2.0,2.0,2.0,1,1,1,433,433,433,329,433,433,234,80,433
6816,9017,1996-03-26,100224,48,2088.0,D,70,POPLATEK MESICNE,1995-11-22,1.0,1.0,1.0,1.0,1.0,1,1,1,267,267,267,156,267,267,208,67,267
6817,9024,1996-10-04,70656,48,1472.0,C,1,POPLATEK MESICNE,1996-01-05,2.0,2.0,2.0,2.0,2.0,1,1,1,263,263,263,191,263,263,161,58,263
6818,9030,1996-12-12,155616,48,3242.0,C,72,POPLATEK MESICNE,1995-01-21,3.0,3.0,3.0,3.0,2.0,2,2,2,384,384,384,290,384,384,247,111,384
6819,9031,1997-05-03,50112,24,2088.0,C,47,POPLATEK MESICNE,1997-01-15,4.0,4.0,4.0,4.0,3.0,1,1,1,189,189,189,142,189,189,142,76,189
6820,9034,1993-12-16,38148,12,3179.0,A,1,POPLATEK MESICNE,1993-06-28,4.0,4.0,4.0,4.0,3.0,1,1,1,611,611,611,479,611,611,389,262,611
6821,9037,1998-09-15,321936,48,6707.0,C,1,POPLATEK MESICNE,1996-10-22,3.0,3.0,3.0,3.0,2.0,2,2,2,206,206,206,154,206,206,118,45,206
6824,9052,1997-02-26,71976,24,2999.0,D,43,POPLATEK PO OBRATU,1995-08-30,1.0,1.0,1.0,1.0,1.0,1,1,1,303,303,303,225,303,303,175,21,303
6836,9093,1994-08-03,189300,60,3155.0,C,47,POPLATEK MESICNE,1993-06-16,3.0,3.0,3.0,3.0,2.0,1,1,1,580,580,580,448,580,580,370,177,580
6841,9104,1994-08-07,172080,48,3585.0,A,10,POPLATEK MESICNE,1994-01-21,1.0,1.0,1.0,1.0,1.0,1,1,1,403,403,403,284,403,403,223,48,403
6851,9138,1997-06-03,272220,60,4537.0,D,26,POPLATEK MESICNE,1996-07-18,3.0,3.0,3.0,3.0,2.0,1,1,1,214,214,214,158,214,214,149,63,214
6852,9140,1998-11-10,16032,48,334.0,C,32,POPLATEK MESICNE,1997-08-18,4.0,4.0,4.0,4.0,3.0,1,1,1,135,135,135,103,135,135,80,37,135
6855,9153,1998-03-01,52236,36,1451.0,C,9,POPLATEK MESICNE,1996-12-12,2.0,2.0,2.0,2.0,2.0,2,2,2,174,174,174,126,174,174,97,30,174
6856,9156,1998-12-01,163332,36,4537.0,C,18,POPLATEK MESICNE,1997-09-14,1.0,1.0,1.0,1.0,1.0,1,1,1,72,72,72,47,72,72,32,1,72
6857,9159,1998-06-08,69600,48,1450.0,C,64,POPLATEK MESICNE,1996-08-02,5.0,5.0,5.0,5.0,3.0,2,2,2,288,288,288,231,288,288,187,106,288
6859,9167,1998-03-07,272220,60,4537.0,C,56,POPLATEK MESICNE,1997-04-02,4.0,4.0,4.0,4.0,3.0,1,1,1,190,190,190,150,190,190,110,55,190
6861,9179,1998-02-28,215040,60,3584.0,C,28,POPLATEK MESICNE,1997-01-21,1.0,1.0,1.0,1.0,1.0,1,1,1,151,151,151,105,151,151,74,33,151
6863,9188,1993-07-28,127080,60,2118.0,A,45,POPLATEK MESICNE,1993-02-08,4.0,4.0,4.0,4.0,3.0,1,1,1,605,605,605,465,605,605,463,328,605
6865,9199,1996-09-11,29448,12,2454.0,B,72,POPLATEK MESICNE,1996-05-15,1.0,1.0,1.0,1.0,1.0,1,1,1,221,221,221,161,221,221,110,42,221
6866,9201,1998-02-05,122472,24,5103.0,C,69,POPLATEK MESICNE,1996-10-28,2.0,2.0,2.0,2.0,2.0,1,1,1,206,206,206,154,206,206,106,59,206
6868,9208,1998-10-12,82128,24,3422.0,C,29,POPLATEK MESICNE,1997-05-24,1.0,1.0,1.0,1.0,1.0,1,1,1,144,144,144,87,144,144,72,20,144
6871,9225,1997-04-13,164256,48,3422.0,C,11,POPLATEK MESICNE,1996-01-01,1.0,1.0,1.0,1.0,1.0,2,2,2,264,264,264,193,264,264,121,20,264
6872,9227,1998-04-29,191580,60,3193.0,C,51,POPLATEK MESICNE,1997-11-04,3.0,3.0,3.0,3.0,2.0,1,1,1,100,100,100,72,100,100,65,28,100
6875,9235,1997-03-13,83280,48,1735.0,C,37,POPLATEK MESICNE,1995-06-24,1.0,1.0,1.0,1.0,1.0,1,1,1,286,286,286,202,286,286,142,21,286
6876,9236,1993-12-21,86616,12,7218.0,A,11,POPLATEK MESICNE,1993-08-18,3.0,3.0,3.0,3.0,2.0,1,1,1,561,561,561,433,561,561,318,131,561
6877,9241,1997-06-19,285240,60,4754.0,C,74,POPLATEK MESICNE,1996-09-25,2.0,2.0,2.0,2.0,2.0,2,2,2,202,202,202,148,202,202,116,67,202
6878,9242,1997-01-24,23184,12,1932.0,A,57,POPLATEK MESICNE,1996-03-15,1.0,1.0,1.0,1.0,1.0,1,1,1,218,218,218,152,218,218,106,12,218
6887,9263,1997-05-08,39576,12,3298.0,A,68,POPLATEK MESICNE,1996-06-04,3.0,3.0,3.0,3.0,2.0,2,2,2,238,238,238,176,238,238,152,95,238
6888,9265,1994-07-11,39576,12,3298.0,A,1,POPLATEK MESICNE,1993-02-04,3.0,3.0,3.0,3.0,2.0,1,1,1,643,643,643,503,643,643,348,143,643
6895,9307,1994-09-19,41904,12,3492.0,A,68,POPLATEK MESICNE,1993-01-24,3.0,3.0,3.0,3.0,2.0,1,1,1,649,649,649,508,649,649,351,144,649
6903,9337,1994-06-04,52128,24,2172.0,A,30,POPLATEK MESICNE,1993-09-13,1.0,1.0,1.0,1.0,1.0,1,1,1,526,526,526,335,526,526,294,24,526
6908,9353,1997-06-08,188616,24,7859.0,C,59,POPLATEK MESICNE,1995-11-03,2.0,2.0,2.0,2.0,2.0,2,2,2,230,230,230,170,230,230,122,41,230
6913,9377,1997-04-29,99936,24,4164.0,C,1,POPLATEK MESICNE,1995-09-17,3.0,3.0,3.0,3.0,2.0,1,1,1,347,347,347,270,347,347,200,89,347
6919,9403,1994-08-05,120888,36,3358.0,A,1,POPLATEK TYDNE,1993-03-27,2.0,2.0,2.0,2.0,2.0,1,1,1,431,431,431,363,431,431,234,101,431
6921,9422,1996-10-29,86184,12,7182.0,A,70,POPLATEK MESICNE,1996-03-06,3.0,3.0,3.0,3.0,2.0,1,1,1,269,269,269,235,269,269,133,104,269
6922,9424,1997-08-26,83628,36,2323.0,C,54,POPLATEK MESICNE,1996-12-30,1.0,1.0,1.0,1.0,1.0,1,1,1,128,128,128,104,128,128,59,40,128
6923,9433,1998-10-05,44640,24,1860.0,C,59,POPLATEK MESICNE,1997-08-14,1.0,1.0,1.0,1.0,1.0,1,1,1,83,83,83,67,83,83,30,3,83
6926,9455,1998-02-07,374760,60,6246.0,C,73,POPLATEK MESICNE,1996-11-03,4.0,4.0,4.0,4.0,3.0,2,2,2,214,214,214,188,214,214,122,101,214
6929,9472,1995-05-08,36396,12,3033.0,A,1,POPLATEK TYDNE,1993-07-06,2.0,2.0,2.0,2.0,2.0,1,1,1,454,454,454,388,454,454,200,72,454
6932,9491,1998-06-25,225504,48,4698.0,C,7,POPLATEK TYDNE,1996-08-08,4.0,4.0,4.0,4.0,3.0,1,1,1,235,235,235,206,235,235,132,108,235
6933,9493,1995-09-09,188688,48,3931.0,C,64,POPLATEK MESICNE,1995-04-02,2.0,2.0,2.0,2.0,2.0,1,1,1,302,302,302,257,302,302,166,126,302
6934,9494,1997-02-09,116832,12,9736.0,A,21,POPLATEK MESICNE,1996-05-10,2.0,2.0,2.0,2.0,2.0,2,2,2,200,200,200,168,200,200,99,40,200
6938,9504,1997-03-10,341280,60,5688.0,C,9,POPLATEK MESICNE,1996-01-29,1.0,1.0,1.0,1.0,1.0,1,1,1,198,198,198,163,198,198,87,57,198
6940,9510,1996-11-22,228276,36,6341.0,C,1,POPLATEK MESICNE,1996-06-09,1.0,1.0,1.0,1.0,1.0,2,2,2,167,167,167,136,167,167,82,25,167
6942,9513,1997-07-16,18324,12,1527.0,A,59,POPLATEK MESICNE,1996-05-12,2.0,2.0,2.0,2.0,2.0,2,2,2,196,196,196,164,196,196,99,40,196
6944,9548,1996-11-15,46176,48,962.0,C,62,POPLATEK MESICNE,1996-06-07,2.0,2.0,2.0,2.0,2.0,1,1,1,182,182,182,152,182,182,106,51,182
6948,9560,1998-03-15,157068,36,4363.0,C,1,POPLATEK MESICNE,1997-07-13,2.0,2.0,2.0,2.0,2.0,1,1,1,88,88,88,70,88,88,45,18,88
6949,9583,1995-12-12,104712,24,4363.0,A,31,POPLATEK TYDNE,1994-05-22,2.0,2.0,2.0,2.0,2.0,2,2,2,421,421,421,368,421,421,172,72,421
6950,9591,1995-04-11,104712,24,4363.0,A,74,POPLATEK MESICNE,1993-05-20,2.0,2.0,2.0,2.0,2.0,1,1,1,457,457,457,392,457,457,220,89,457
6955,9627,1995-11-22,244368,48,5091.0,C,65,POPLATEK PO OBRATU,1994-07-22,1.0,1.0,1.0,1.0,1.0,1,1,1,360,360,360,307,360,360,142,37,360
6956,9631,1997-11-09,59448,24,2477.0,C,11,POPLATEK MESICNE,1996-06-25,1.0,1.0,1.0,1.0,1.0,1,1,1,177,177,177,147,177,177,69,44,177
6959,9633,1997-06-30,59448,24,2477.0,D,70,POPLATEK MESICNE,1996-01-08,1.0,1.0,1.0,1.0,1.0,1,1,1,276,276,276,209,276,276,120,17,276
6960,9640,1995-01-11,76416,24,3184.0,A,1,POPLATEK MESICNE,1993-03-13,3.0,3.0,3.0,3.0,2.0,2,2,2,530,530,530,460,530,530,290,225,530
6961,9645,1996-06-06,176148,36,4893.0,C,38,POPLATEK MESICNE,1996-01-23,2.0,2.0,2.0,2.0,2.0,1,1,1,230,230,230,195,230,230,127,97,230
6962,9646,1998-04-02,279072,48,5814.0,C,1,POPLATEK TYDNE,1996-07-30,1.0,1.0,1.0,1.0,1.0,2,2,2,143,143,143,121,143,143,46,8,143
6965,9656,1995-06-13,139536,24,5814.0,A,61,POPLATEK MESICNE,1993-11-14,2.0,2.0,2.0,2.0,2.0,1,1,1,481,481,481,419,481,481,204,83,481
6969,9673,1998-09-12,88200,36,2450.0,C,76,POPLATEK MESICNE,1997-06-07,2.0,2.0,2.0,2.0,2.0,2,2,2,116,116,116,97,116,116,52,38,116
6970,9677,1997-06-17,31620,60,527.0,C,8,POPLATEK MESICNE,1996-10-13,2.0,2.0,2.0,2.0,2.0,1,1,1,161,161,161,135,161,161,87,40,161
6984,9730,1997-08-15,116040,60,1934.0,C,54,POPLATEK MESICNE,1997-01-01,3.0,3.0,3.0,3.0,2.0,2,2,2,157,157,157,133,157,157,99,56,157
6985,9731,1995-11-22,113796,36,3161.0,A,54,POPLATEK PO OBRATU,1994-12-01,3.0,3.0,3.0,3.0,2.0,2,2,2,346,346,346,297,346,346,219,175,346
6986,9750,1995-02-11,151728,48,3161.0,D,74,POPLATEK MESICNE,1994-05-16,1.0,1.0,1.0,1.0,1.0,1,1,1,416,416,416,308,416,416,209,45,416
6992,9790,1996-07-27,133968,48,2791.0,C,52,POPLATEK MESICNE,1995-11-09,4.0,4.0,4.0,4.0,3.0,2,2,2,376,376,376,338,376,376,214,140,376
6995,9814,1996-09-26,96168,12,8014.0,A,64,POPLATEK TYDNE,1995-01-19,1.0,1.0,1.0,1.0,1.0,1,1,1,407,407,407,266,407,407,201,9,407
6996,9828,1995-04-13,126600,24,5275.0,A,11,POPLATEK MESICNE,1993-05-20,1.0,1.0,1.0,1.0,1.0,1,1,1,406,406,406,339,406,406,153,91,406
6998,9833,1994-05-21,97632,12,8136.0,A,20,POPLATEK MESICNE,1993-07-24,3.0,3.0,3.0,3.0,2.0,1,1,1,547,547,547,482,547,547,259,199,547
7001,9859,1997-08-10,300600,60,5010.0,C,27,POPLATEK MESICNE,1996-07-08,4.0,4.0,4.0,4.0,3.0,1,1,1,251,251,251,222,251,251,143,119,251
7004,9869,1995-03-15,331560,60,5526.0,C,12,POPLATEK MESICNE,1993-08-21,3.0,3.0,3.0,3.0,2.0,2,2,2,465,465,465,401,465,465,286,163,465
7008,9897,1995-09-22,36168,12,3014.0,A,1,POPLATEK MESICNE,1995-03-04,4.0,4.0,4.0,4.0,3.0,1,1,1,382,382,382,336,382,382,224,183,382
7013,9928,1996-08-02,89340,60,1489.0,C,60,POPLATEK MESICNE,1995-11-09,2.0,2.0,2.0,2.0,2.0,2,2,2,249,249,249,211,249,249,134,63,249
7034,10001,1996-07-11,19044,36,529.0,C,24,POPLATEK MESICNE,1995-05-28,1.0,1.0,1.0,1.0,1.0,1,1,1,248,248,248,205,248,248,111,30,248
7035,10005,1998-07-29,210744,36,5854.0,C,64,POPLATEK MESICNE,1997-11-29,2.0,2.0,2.0,2.0,2.0,1,1,1,73,73,73,60,73,73,35,27,73
7036,10019,1996-09-25,194940,36,5415.0,C,8,POPLATEK MESICNE,1995-06-15,1.0,1.0,1.0,1.0,1.0,1,1,1,250,250,250,208,250,250,108,27,250
7037,10022,1998-01-03,218064,48,4543.0,C,1,POPLATEK MESICNE,1997-05-07,3.0,3.0,3.0,3.0,2.0,1,1,1,133,133,133,114,133,133,75,61,133
7046,10049,1997-03-28,91632,12,7636.0,A,17,POPLATEK MESICNE,1996-03-28,3.0,3.0,3.0,3.0,2.0,2,2,2,230,230,230,197,230,230,130,69,230
7049,10063,1997-06-24,233424,36,6484.0,C,4,POPLATEK TYDNE,1996-10-13,5.0,5.0,5.0,5.0,3.0,1,1,1,232,232,232,206,232,232,153,132,232
7050,10065,1997-09-23,311232,48,6484.0,C,76,POPLATEK MESICNE,1996-03-30,1.0,1.0,1.0,1.0,1.0,1,1,1,263,263,263,230,263,263,78,15,263
7051,10068,1997-07-28,77808,12,6484.0,A,1,POPLATEK MESICNE,1997-04-02,1.0,1.0,1.0,1.0,1.0,2,2,2,144,144,144,123,144,144,53,12,144
7055,10079,1994-04-06,167100,60,2785.0,C,62,POPLATEK MESICNE,1993-05-06,1.0,1.0,1.0,1.0,1.0,2,2,2,438,438,438,370,438,438,191,57,438
7057,10093,1995-10-20,231696,36,6436.0,A,1,POPLATEK TYDNE,1994-07-01,4.0,4.0,4.0,4.0,3.0,2,2,2,470,470,470,416,470,470,288,239,470
7061,10105,1994-08-27,121896,24,5079.0,A,55,POPLATEK MESICNE,1993-04-28,1.0,1.0,1.0,1.0,1.0,1,1,1,499,499,499,431,499,499,153,24,499
7066,10131,1994-05-02,215388,36,5983.0,B,1,POPLATEK MESICNE,1993-11-27,1.0,1.0,1.0,1.0,1.0,1,1,1,399,399,399,284,399,399,193,20,399
7067,10134,1998-01-11,136368,24,5682.0,C,22,POPLATEK MESICNE,1997-04-26,2.0,2.0,2.0,2.0,2.0,1,1,1,148,148,148,128,148,148,67,30,148
7072,10148,1998-01-27,22104,12,1842.0,C,34,POPLATEK MESICNE,1997-01-13,3.0,3.0,3.0,3.0,2.0,1,1,1,157,157,157,134,157,157,90,49,157
7085,10202,1997-06-19,305424,48,6363.0,C,70,POPLATEK MESICNE,1996-07-08,3.0,3.0,3.0,3.0,2.0,1,1,1,213,213,213,183,213,213,129,72,213
7087,10215,1997-02-20,44304,24,1846.0,C,38,POPLATEK MESICNE,1996-04-12,3.0,3.0,3.0,3.0,2.0,1,1,1,234,234,234,202,234,234,137,78,234
7088,10233,1997-05-03,239160,60,3986.0,C,27,POPLATEK MESICNE,1996-02-21,5.0,5.0,5.0,5.0,3.0,1,1,1,291,291,291,257,291,291,201,172,291
7091,10243,1998-09-22,113436,36,3151.0,C,44,POPLATEK MESICNE,1997-09-03,1.0,1.0,1.0,1.0,1.0,1,1,1,133,133,133,117,133,133,32,3,133
